Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,01-28-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
East Asia & Pacific (IDA & IBRD countries),TEA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,37.52563218,43.19839898,51.06964702,51.57298209,52.3036143,52.22105459,53.40364365,54.2806664,54.75962501,55.46590934,56.17900979,57.03465533,57.63467191,58.59444038,59.24117926,60.00628863,60.84485267,61.6035087,62.24188097,62.86121202,63.41095791,63.91257534,64.39640707,64.81648971,65.20943329,65.58869851,65.93439556,66.28218278,66.56062277,66.88495593,67.10311007,67.32598074,67.84861097,68.3122883,68.59517948,69.02249993,69.27586153,69.66597314,70.08916155,70.30812687,70.6848209,71.28042485,71.63078459,71.97170862,72.05053771,72.58974643,72.94828718,73.19688493,73.14552341,73.69262343,73.91253048,74.17862844,74.42122461,74.66342342,74.91702478,75.14116431,75.34237516,75.40575494,75.82584698,76.02748256,75.95910284,75.56088498,76.19998558,
Europe & Central Asia (IDA & IBRD countries),TEC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,64.815502,65.04146601,64.88439699,65.45265046,65.93520031,65.86986835,66.04043292,65.83708837,65.96249261,65.62555243,66.22627338,66.47131335,66.64143672,66.77733284,66.93533774,66.7475171,66.75400799,66.75116795,66.8177816,66.77650619,66.92364652,67.23739892,67.56764722,67.61167811,67.50295565,67.85631303,68.74430101,68.89339692,68.9226977,69.01226683,68.91628619,68.64131368,67.77399314,66.98202229,66.97894477,67.03296177,67.59666449,68.08521974,68.50880047,68.19080786,68.38548588,68.56119046,68.65567751,68.77705561,69.11345701,69.20044629,69.78372183,70.24416517,70.54765517,71.09445726,71.41053482,71.88100237,72.25373396,72.68807171,72.90137054,73.11891945,73.43418637,73.86018971,74.02839964,74.32279005,72.68110634,71.99940787,73.91372084,
Togo,TGO,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,42.692,42.882,43.154,43.372,43.702,43.97,44.373,44.823,45.284,45.666,46.12,46.587,47.089,47.597,48.099,48.729,49.328,49.76,50.232,50.765,51.227,51.764,52.256,52.635,53.089,53.432,53.713,54.051,54.348,54.39,54.37,54.268,54.299,54.195,54.037,54.037,54.098,54.192,54.199,54.538,54.742,54.86,55.311,55.639,55.569,55.962,56.222,56.511,56.695,57.011,57.304,57.925,58.073,58.684,58.853,59.396,59.55,60.154,60.244,60.901,61.035,61.619,61.588,
Thailand,THA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,51.035,52.364,52.79,53.244,53.978,54.712,55.254,55.754,56.207,56.932,57.711,58.524,59.051,59.836,60.552,61.272,61.978,62.354,62.74,63.209,64.012,64.595,65.163,65.789,66.733,67.587,68.419,69.448,69.689,70.122,70.445,70.717,70.885,71.068,71.227,70.948,71.653,72.501,72.862,72.542,72.316,72.613,72.93,73.155,73.08,73.82,74.938,75.187,75.492,75.842,76.131,76.421,76.772,77.083,77.415,77.717,78.049,78.394,78.662,78.975,79.274,78.715,79.68,
Tajikistan,TJK,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,53.628,53.998,54.257,54.542,54.846,55.094,55.347,55.675,56.063,56.484,56.809,57.23,57.637,57.94,58.449,58.876,59.167,59.377,59.531,59.597,59.506,59.456,59.684,59.808,60.093,60.418,60.846,61.254,61.792,61.953,61.879,61.379,55.074,52.867,57.48,59.338,59.129,60.348,61.519,62.621,63.26,64.057,64.846,65.552,66.028,66.514,67.013,67.217,67.688,68.039,67.742,68.148,68.484,68.885,69.069,69.306,69.549,69.905,70.353,70.867,67.994,71.594,71.288,
Turkmenistan,TKM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,53.469,53.939,54.325,54.785,55.177,55.522,55.92,56.39,56.694,57.173,57.663,58.038,58.425,58.832,59.256,59.525,59.668,59.877,60.265,60.601,61.022,61.452,61.603,61.846,62.256,62.475,62.976,63.352,63.682,63.787,63.939,64.035,63.875,63.804,63.756,63.684,63.596,63.646,64.106,64.518,65.026,65.156,65.385,65.746,66.075,66.068,66.499,66.895,67.407,67.958,68.293,68.567,68.722,68.74,68.614,68.782,68.777,68.916,68.796,69.002,68.687,69.264,69.41,
Latin America & the Caribbean (IDA & IBRD countries),TLA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,54.68455718,55.24398501,55.69751863,56.14163443,56.64091819,57.0434227,57.4648036,57.85672489,58.23924584,58.59207797,58.65572742,59.48572002,59.85201731,60.4029198,60.82493559,61.36158309,61.5931631,62.16996573,62.54684827,62.90289317,63.33810754,63.84391303,64.1870275,64.75599247,65.18196098,65.51502054,66.12451389,66.56029812,66.98323475,67.33379397,67.6302458,67.99678784,68.33529888,68.66989078,69.05641729,69.37109931,69.74960492,70.11283576,70.36687146,70.77467621,71.09305122,71.35135245,71.70749666,71.89341073,72.22105897,72.59884412,72.81093792,72.95299725,73.17845524,73.38642732,73.27633568,73.77264235,74.00314933,74.25605554,74.4644587,74.52552371,74.49074102,74.65645914,74.77591785,74.97015074,72.91769893,72.06442813,73.64133708,
Timor-Leste,TLS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,32.2,32.574,32.953,33.258,33.602,34.357,34.998,35.73,36.225,36.712,37.166,37.722,38.318,38.994,36.877,24.834,25.957,24.427,21.837,22.529,28.446,29.567,30.824,31.635,33.751,33.795,34.344,35.644,35.753,44.55,44.953,44.985,46.276,47.254,48.252,48.024,48.816,49.517,49.123,45.701,58.568,59.362,60.148,60.871,61.628,62.328,63.073,63.723,64.329,64.854,65.304,65.697,66.081,66.44,66.787,67.137,67.446,67.745,68.017,68.268,68.475,67.737,69.056,
Middle East & North Africa (IDA & IBRD countries),TMN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,44.62010564,45.33153598,45.6021188,46.76218849,47.43320704,48.03409121,48.54511348,49.01598613,49.43904551,50.04787362,50.62142262,51.29273968,51.86011469,52.43568088,53.2493541,53.85684375,54.34710413,55.59877726,56.13945016,57.38420922,57.73757577,57.58383918,58.05875132,59.62023725,60.9369195,61.72922385,62.29527709,63.01235086,63.3900295,64.34560776,64.31785991,65.55798646,66.12826601,66.44150187,66.61643856,66.9355385,67.32272366,67.59787202,67.81555998,68.24567408,68.60985697,68.94938948,69.29348723,69.11102247,69.59808725,69.87678383,70.07037027,70.40638937,70.65862113,70.9934731,71.24436229,71.48997173,71.34454693,71.36527258,71.6710853,71.91730044,72.18456068,72.69003056,72.89315091,73.04728526,72.07890188,71.80307689,72.19581881,
Tonga,TON,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,58.231,58.589,59.085,59.551,60.054,60.58,61.132,61.66,62.185,62.737,63.232,63.661,63.983,64.242,64.595,64.844,65.127,65.302,65.578,65.782,65.961,66.132,66.072,66.369,66.482,66.626,66.752,66.884,67.026,67.162,67.294,67.518,67.686,67.855,68.014,68.17,68.323,68.49,68.642,68.809,68.978,69.127,69.335,69.495,69.67,69.768,69.894,70.048,70.164,70.012,70.323,70.381,70.442,70.505,70.54,70.607,70.661,70.713,70.779,70.871,70.928,70.986,71.27,
South Asia (IDA & IBRD),TSA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,45.08732245,45.40749139,45.79498125,46.10773814,46.50288333,45.58555208,46.1630124,46.57123086,48.08310791,48.48405557,48.26699668,46.622594,49.63461916,50.09198112,50.58433827,51.19091538,51.70836373,52.19266321,52.70219726,53.20134664,53.74621238,54.30194519,54.80647928,55.34632457,55.80819849,56.25879903,56.78985454,57.19298115,57.63980147,58.02225923,58.52602895,58.69279427,59.34853392,59.68946178,60.08476143,60.4431973,60.81177773,61.3380602,61.93245167,62.56987526,62.90345292,63.31435878,63.78251054,64.21015504,64.54754221,64.92300469,65.37633776,65.63378137,65.9606723,66.25256706,66.74942063,67.13888399,67.62714115,68.11240221,68.62768368,69.13247365,69.59725083,69.96693328,70.24000795,70.45829266,69.73367367,67.56744256,68.14744131,
Sub-Saharan Africa (IDA & IBRD countries),TSS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,41.41741329,41.73498141,42.19708062,42.43491315,42.88827546,43.02392343,42.97943443,43.22215561,43.66028569,43.89908851,44.35800686,44.8651623,44.98300338,45.71294602,45.92950075,46.31437889,46.98793646,47.44995776,47.75037354,48.2101057,48.57464772,48.94464502,49.18971084,48.36086245,48.39623982,48.64995532,49.04502952,49.35537943,49.02431071,49.89960412,49.83688205,49.70605836,49.47081341,49.69624437,50.01168291,50.11080914,50.04130399,50.20731386,49.91711031,50.64080534,51.26340383,51.53523071,51.88908093,52.36182146,52.83510475,53.44539689,54.19642869,54.82788512,55.42450578,56.1925689,56.8180063,57.52717329,58.1072979,58.6325353,59.10591832,59.52342521,60.02715532,60.4375514,60.82604353,61.21103271,60.82163664,60.21905857,60.74413053,
Trinidad and Tobago,TTO,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,63.026,62.865,63.427,63.822,63.843,64.147,64.376,64.798,64.668,64.685,65.057,65.283,64.947,65.561,66.848,66.786,66.273,66.641,67.438,67.768,67.572,67.65,67.646,67.935,67.592,67.543,68.279,68.281,68.419,68.438,68.272,68.859,68.391,68.811,68.511,69.17,69.009,68.719,69.16,68.377,69.102,69.646,70.488,69.729,71.076,71.308,71.256,71.652,71.47,73.126,72.725,73.278,73.716,73.962,74.215,74.503,74.281,74.23,73.802,74.228,74.406,72.971,74.708,
Tunisia,TUN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,43.94,44.146,45.513,46.5,47.365,48.428,49.327,50.466,51.573,52.523,53.87,54.835,56.107,57.2,58.282,59.468,60.426,61.543,62.338,63.211,63.975,64.691,65.417,66.137,66.82,67.589,68.228,68.899,69.569,69.671,70.11,70.521,70.701,71.235,71.615,71.988,72.38,72.863,73.169,73.508,73.69,73.816,74.059,74.305,74.49,74.764,74.921,75.072,75.185,75.267,75.421,75.46,75.55,75.65,75.65,75.692,75.786,75.845,75.95,75.993,75.292,73.772,74.263,
Turkiye,TUR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,50.74,51.55,52.382,53.173,53.714,54.258,54.71,55.361,55.835,56.378,56.895,57.409,58.069,58.521,59.051,59.497,59.965,60.743,61.37,61.912,62.504,63.01,63.604,64.146,64.706,65.24,65.772,66.278,66.794,67.245,67.709,68.169,68.486,68.911,69.295,69.609,70.141,70.57,71.039,70.695,71.861,72.231,72.579,72.89,73.24,73.534,73.845,74.193,74.45,74.765,75.069,74.941,75.678,76.297,76.565,76.646,76.66,77.141,77.563,77.832,75.85,76.032,78.475,
Tuvalu,TUV,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,46.355,47.271,48.193,49.075,49.984,50.893,51.767,52.556,53.386,54.198,54.94,55.708,54.364,57.197,57.946,58.535,59.159,59.672,60.133,60.506,60.833,61.123,61.331,61.456,61.541,61.589,61.553,61.444,61.431,61.531,61.661,61.909,60.491,62.654,62.924,63.098,63.21,63.356,63.418,63.427,63.499,63.543,63.58,63.631,63.693,63.836,63.928,63.931,63.948,63.949,63.978,63.974,63.964,64.008,64.025,64.06,64.108,64.148,64.212,64.278,64.382,64.547,64.854,
Tanzania,TZA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,42.937,43.1,43.285,43.494,43.747,44.026,44.381,44.756,45.366,45.973,46.45,46.917,47.324,47.978,48.306,48.722,49.236,49.842,50.321,50.907,51.201,51.472,51.528,51.543,51.546,51.556,51.672,51.726,51.843,51.739,51.485,51.306,50.989,50.87,50.797,50.786,50.744,50.624,50.914,51.748,52.362,53.161,53.863,54.895,55.596,56.299,56.911,57.52,58.086,58.894,60.105,61.049,62.03,62.96,63.873,64.651,65.386,65.999,66.535,66.989,66.408,66.201,66.782,
Uganda,UGA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,45.506,46.257,46.965,47.431,47.889,48.24,48.338,48.962,49.213,49.511,49.616,46.93,46.967,46.84,46.612,46.267,45.869,45.511,45.207,44.981,42.949,43.09,43.185,43.519,43.752,45.381,45.322,46.619,46.701,46.472,46.443,46.316,46.368,46.237,46.353,46.567,46.67,46.977,47.175,47.786,48.342,49.006,49.648,50.368,51.547,52.976,54.369,55.236,55.823,56.488,57.055,57.965,58.817,59.763,60.408,61.086,61.648,62.115,62.714,62.991,62.851,62.705,63.638,
Ukraine,UKR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,69.48504878,69.57236585,69.33458537,69.7874878,70.2055122,69.86839024,69.73095122,69.56153659,69.55478049,68.97560976,68.80897561,69.0377561,68.91729268,69.04309756,68.93402439,69.04631707,69.04285366,68.81856098,68.75997561,68.46968293,68.33017073,68.59819512,68.87568293,68.84639024,68.50580488,68.61312195,70.06629268,70.49512195,70.49756098,70.5195122,70.09756098,69.29804878,68.77097561,68.13073171,67.54121951,66.74195122,67.02243902,67.57634146,68.37487805,67.98097561,67.67560976,67.83707317,68.27560976,68.21073171,68.18536585,67.95682927,68.07756098,68.22219512,68.25146341,69.19,70.26536585,70.80926829,70.94414634,71.1595122,71.18658537,71.1895122,71.47634146,71.78097561,71.58268293,71.82731707,71.18512195,69.64780488,68.58792683,
Upper middle income,UMC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,41.9399225,46.46217788,52.54743569,53.14138955,53.78582274,53.79923863,54.77644317,55.51429064,56.05169658,56.60311618,57.20591829,58.02935977,58.71020819,59.47918169,60.10291296,60.72268979,61.38744191,62.01724141,62.53716256,63.11572517,63.60548337,64.03341607,64.50829919,64.99495659,65.45750881,65.85029077,66.30007467,66.64974299,66.90684081,67.26670082,67.42957176,67.69034858,68.10622793,68.45806563,68.73973882,69.07470021,69.34870322,69.70690421,70.09898285,70.31185798,70.68001216,71.18401308,71.48954693,71.7264259,71.88759472,72.35769678,72.68898462,72.93752977,73.10739768,73.5143852,73.78313722,74.07316226,74.37606624,74.65410471,74.92497506,75.13178728,75.31160557,75.45615093,75.82321575,76.02510245,75.23685561,74.8743403,75.66529909,
Uruguay,URY,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,67.772,67.895,67.994,68.084,68.179,68.294,68.427,68.558,68.698,68.815,68.904,68.969,68.933,69.096,69.193,69.335,69.523,69.746,69.999,70.279,70.582,70.901,71.223,71.539,71.841,72.123,72.381,72.613,72.82,73.002,73.162,73.305,73.441,73.579,73.728,73.896,74.088,74.298,74.527,74.769,75.025,75.285,75.54,75.785,76.007,76.194,76.362,76.498,76.623,76.738,76.858,76.983,77.111,77.24,77.366,77.483,77.571,77.625,77.611,77.508,78.43,75.436,78,
United States,USA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,69.77073171,70.27073171,70.1195122,69.91707317,70.16585366,70.21463415,70.21219512,70.56097561,69.95121951,70.50731707,70.80731707,71.10731707,71.15609756,71.35609756,71.95609756,72.60487805,72.85609756,73.25609756,73.35609756,73.80487805,73.6097561,74.0097561,74.36097561,74.46341463,74.56341463,74.56341463,74.61463415,74.76585366,74.76585366,75.01707317,75.21463415,75.36585366,75.61707317,75.4195122,75.6195122,75.62195122,76.02682927,76.42926829,76.5804878,76.58292683,76.63658537,76.83658537,76.93658537,77.03658537,77.48780488,77.48780488,77.68780488,77.98780488,78.03902439,78.3902439,78.54146341,78.64146341,78.74146341,78.74146341,78.84146341,78.6902439,78.53902439,78.53902439,78.63902439,78.78780488,76.9804878,76.32926829,77.43414634,
Uzbekistan,UZB,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,57.473,57.795,58.066,58.44,58.846,59.203,59.464,59.803,60.217,60.716,60.934,61.325,61.627,61.676,62.006,62.181,62.506,62.329,62.563,62.688,63.036,63.304,63.563,63.805,64.002,64.287,64.723,64.984,65.147,65.281,65.346,65.131,65.109,64.829,64.685,64.646,64.712,64.764,65.035,65.383,65.724,66.087,66.604,67.04,67.401,67.49,67.891,68.292,68.765,68.871,69.235,69.649,69.874,69.99,70.234,70.475,70.755,71.01,71.149,71.344,70.331,70.862,71.674,
St. Vincent and the Grenadines,VCT,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,56.443,57.932,59.482,61.063,62.667,64.264,65.651,66.666,67.527,68.178,68.57,68.733,68.499,68.583,69.079,69.367,69.391,69.676,69.586,69.752,70.184,70.376,70.433,70.959,71.188,71.521,71.639,72.046,72.35,72.732,72.38,72.937,72.624,72.458,71.922,72.097,71.266,70.922,71.097,71.3,71.377,71.938,72.168,72.352,73.035,73.516,74.017,74.703,75.053,75.083,74.718,74.596,74.146,73.798,74.473,74.407,74.28,74.305,74.128,72.835,72.126,69.629,68.972,
"Venezuela, RB",VEN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,58.647,59.407,59.529,60.152,60.609,61.248,61.801,62.348,62.928,63.224,64.299,64.933,65.42,65.936,66.526,67.075,67.554,67.957,68.313,68.587,68.762,69.442,69.723,70.197,70.441,70.596,71.037,71.047,71.252,71.348,71.532,71.832,71.806,71.925,71.853,72.143,72.111,72.703,72.668,72.254,72.478,71.201,72.662,71.94,72.514,72.782,72.742,73.058,72.436,72.579,72.89,72.913,73.036,73.196,72.853,73.006,72.058,71.943,71.979,72.161,71.095,70.554,71.105,
British Virgin Islands,VGB,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,59.564,60.219,61.601,63.533,64.647,65.238,65.333,65.078,65.018,65.469,66.609,67.09,67.143,67.809,68.025,67.834,68.074,68.163,67.644,67.463,67.715,68.371,69.869,70.939,72.101,73.403,73.715,73.532,73.73,74.032,73.927,72.872,73.324,73.996,73.63,74.24,74.622,74.403,74.906,74.412,73.966,73.846,73.891,73.986,74.251,74.723,74.88,75.039,75.007,75.26,75.428,75.486,75.532,75.574,75.612,75.675,75.724,74.785,75.831,75.863,75.849,74.494,76.373,
Virgin Islands (U.S.),VIR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,63.74597561,63.78453659,63.65809756,63.4234878,64.61807317,65.273,64.92802439,65.22395122,65.63717073,65.75919512,65.83868293,66.18321951,66.38987805,67.0704878,67.28368293,67.46780488,67.66178049,67.88134146,68.04863415,68.22021951,68.52914634,68.6955122,69.10641463,69.32456098,69.52953659,69.74280488,70.01756098,70.33790244,70.76326829,71.00246341,71.25046341,71.45178049,71.6522439,71.81770732,71.99512195,72.00997561,72.38731707,72.20329268,72.32582927,72.19685366,76.6195122,77.62195122,77.52195122,77.52195122,77.77317073,77.42195122,78.32439024,76.86341463,77.16341463,77.51463415,77.86585366,78.31707317,78.51707317,78.71707317,78.86829268,79.01707317,79.16829268,79.36829268,79.5195122,79.66829268,79.8195122,80.06829268,80.3195122,
Viet Nam,VNM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,59.657,60.261,60.131,58.701,59.323,58.692,58.467,58.161,54.07,56.151,56.222,56.749,53.103,56.786,55.83,62.882,64.775,65.049,65.529,66.001,66.195,66.645,67.106,67.148,67.305,67.601,68.013,68.392,68.469,69.076,69.213,69.849,69.958,70.621,70.759,71.384,71.51,71.802,72.107,72.317,72.462,72.647,72.801,72.98,73.135,73.271,73.319,73.436,73.411,73.498,73.513,73.692,73.704,73.775,73.855,73.876,73.938,73.963,73.976,74.093,75.378,73.618,74.58,
Vanuatu,VUT,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,49.63,50.15,50.676,51.228,51.706,52.294,52.862,53.444,54.038,54.591,55.186,55.766,56.271,56.95,57.515,58.087,58.659,59.223,59.847,60.446,61.083,61.824,62.536,63.239,63.912,64.231,65.053,64.578,66.04,66.134,66.675,67.203,67.353,67.528,67.739,67.885,68.63,68.708,68.763,68.237,68.966,69.037,69.196,69.276,69.313,69.39,69.462,69.544,69.602,69.653,69.617,69.551,69.497,69.534,69.465,69.513,69.65,69.71,69.795,69.877,70.299,70.449,70.492,
World,WLD,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,50.91488689,52.87148507,55.23924342,55.57197938,56.06484373,55.89198009,56.4219676,56.82560218,57.2515895,57.56179966,57.86358261,57.97757581,58.81679731,59.31705055,59.73277894,60.18283024,60.64110391,61.13221194,61.49052178,61.90898112,62.23657211,62.61090055,62.96831432,63.20937913,63.51128707,63.80138854,64.19644739,64.49715575,64.66649236,65.0059372,65.16920729,65.31135292,65.57281476,65.75504284,65.99947998,66.18688124,66.44844478,66.78923835,67.06250509,67.35527097,67.66752217,68.01823914,68.29891891,68.57179957,68.82487369,69.16026957,69.53180313,69.79352812,69.96302828,70.35630139,70.62465121,70.96113206,71.23726303,71.52976453,71.83314546,72.04708691,72.29790642,72.49541239,72.73511579,72.93103383,72.1974598,71.28061168,71.94871674,
Samoa,WSM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,54.688,55.315,55.89,56.46,53.601,57.54,57.922,58.553,59.076,59.64,60.18,60.704,61.23,61.747,62.25,62.764,63.214,63.642,63.999,64.39,64.748,65.095,65.419,65.736,66.048,66.347,66.623,66.883,67.188,67.471,67.658,67.881,68.385,68.701,68.98,69.298,69.588,69.875,70.171,70.456,70.746,71.019,71.276,71.496,71.696,71.754,72.021,72.1,72.155,70.066,72.249,72.26,72.167,72.391,72.463,72.515,72.54,72.59,72.636,72.157,72.768,72.767,72.598,
Kosovo,XKX,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,61.485,61.836,62.134,62.44,62.734,63.041,63.323,63.653,63.935,64.273,64.584,64.874,65.193,65.522,65.83,66.134,66.441,66.74,67.05,67.389,67.685,67.989,68.302,68.641,68.997,69.274,69.587,69.929,70.28,70.602,70.917,71.246,71.487,71.817,72.125,72.441,72.76,73.066,71.306,69.418,74.072,74.394,74.676,74.968,75.304,75.616,75.636,76.516,77.392,77.665,77.63,77.74,78.28,78.587,78.88,78.922,78.981,78.783,78.696,79.022,76.567,76.806,79.524,
"Yemen, Rep.",YEM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,33.678,34.098,33.615,33.247,34.738,35.373,36.097,36.866,37.796,39.474,40.501,41.542,42.46,43.348,44.325,45.245,46.238,47.286,48.392,49.394,50.654,51.709,52.405,53.923,54.934,55.693,53.819,57.096,57.759,58.218,58.699,59.049,59.428,59.859,59.714,60.453,60.568,61.119,61.375,61.975,62.588,63.222,63.906,64.541,65.006,65.543,65.988,66.565,66.963,67.196,67.28,67.419,67.343,67.545,67.384,65.873,66.064,65.957,64.575,65.092,64.65,63.753,63.72,
South Africa,ZAF,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,52.669,53.085,53.376,53.633,53.906,54.192,54.391,54.626,54.876,55.194,55.579,55.955,56.272,56.722,57.117,57.512,58.006,58.492,58.979,59.395,59.813,60.364,60.933,61.465,61.907,62.38,62.912,63.041,63.345,63.31,63.375,63.265,63.341,63.045,62.612,62.262,61.459,60.805,60.001,59.241,58.47,57.261,55.666,54.331,54.043,53.98,54.278,54.992,56.022,57.447,58.899,60.651,61.846,62.533,63.38,63.95,64.747,65.402,65.674,66.175,65.252,62.341,61.48,
Zambia,ZMB,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,49.042,49.452,49.794,50.133,49.849,50.563,50.679,50.802,50.856,51.147,51.493,52.023,52.629,53.3,53.87,54.239,54.604,54.709,54.61,54.439,54.143,54.047,53.859,53.389,52.755,51.902,51.061,50.328,49.527,48.696,47.926,47.097,46.512,46.209,45.854,45.553,45.233,44.945,44.701,44.659,45.231,46.019,46.979,48.284,49.487,50.659,51.795,52.739,53.945,55.3,56.799,57.771,58.867,59.878,60.699,61.208,61.794,62.12,62.342,62.793,62.38,61.223,61.803,
Zimbabwe,ZWE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,53.235,53.619,54.071,54.549,54.994,55.459,55.889,56.188,56.455,56.714,57.032,57.196,57.401,57.367,57.494,57.552,56.936,56.285,54.593,55.038,58.674,59.327,59.875,60.248,61.051,61.624,62.023,61.767,61.323,60.401,59.426,58.091,56.435,54.426,52.588,50.531,48.955,47.993,46.819,45.206,44.686,41.957,44.565,43.393,44.502,44.768,45.364,45.61,46.723,48.063,50.652,53.347,55.626,57.458,58.846,59.591,60.306,60.709,61.414,61.292,61.124,59.253,59.391,
